"date","age_group","deaths_boost_vac_rate_7ma","deaths_full_vac_rate_7ma","deaths_not_full_vac_rate_7ma"
2023-06-28,"60+",0.03,0.00,0.43
2023-06-28,"ALL",0.01,0.00,0.01
2023-06-29,"0-4yrs",0.00,0.00,0.00
2023-06-29,"5-11yrs",0.00,0.00,0.00
2023-06-29,"12-17yrs",0.00,0.00,0.00
2023-06-29,"18-39yrs",0.00,0.00,0.00
2023-06-29,"40-59yrs",0.00,0.00,0.00
2023-06-29,"60+",0.02,0.00,0.43
2023-06-29,"ALL",0.01,0.00,0.01
2023-06-30,"0-4yrs",0.00,0.00,0.00
2023-06-30,"5-11yrs",0.00,0.00,0.00
2023-06-30,"12-17yrs",0.00,0.00,0.00
2023-06-30,"18-39yrs",0.00,0.00,0.00
2023-06-30,"40-59yrs",0.00,0.00,0.00
2023-06-30,"60+",0.02,0.00,0.22
2023-06-30,"ALL",0.01,0.00,0.01
2023-07-01,"0-4yrs",0.00,0.00,0.00
2023-07-01,"5-11yrs",0.00,0.00,0.00
2023-07-01,"12-17yrs",0.00,0.00,0.00
2023-07-01,"18-39yrs",0.00,0.00,0.00
2023-07-01,"40-59yrs",0.00,0.00,0.00
2023-07-01,"60+",0.02,0.00,0.22
2023-07-01,"ALL",0.01,0.00,0.01
2023-07-02,"0-4yrs",0.00,0.00,0.00
2023-07-02,"5-11yrs",0.00,0.00,0.00
2023-07-02,"12-17yrs",0.00,0.00,0.00
2023-07-02,"18-39yrs",0.00,0.00,0.00
2023-07-02,"40-59yrs",0.00,0.00,0.00
2023-07-02,"60+",0.02,0.03,0.22
2023-07-02,"ALL",0.01,0.00,0.01
2023-07-03,"0-4yrs",0.00,0.00,0.00
2023-07-03,"5-11yrs",0.00,0.00,0.00
2023-07-03,"12-17yrs",0.00,0.00,0.00
2023-07-03,"18-39yrs",0.00,0.00,0.00
2023-07-03,"40-59yrs",0.00,0.00,0.00
2023-07-03,"60+",0.02,0.03,0.00
2023-07-03,"ALL",0.01,0.00,0.00
2023-07-04,"0-4yrs",0.00,0.00,0.00
2023-07-04,"5-11yrs",0.00,0.00,0.00
2023-07-04,"12-17yrs",0.00,0.00,0.00
2023-07-04,"18-39yrs",0.00,0.00,0.00
2023-07-04,"40-59yrs",0.00,0.00,0.00
2023-07-04,"60+",0.01,0.03,0.00
2023-07-04,"ALL",0.01,0.00,0.00
2023-07-05,"0-4yrs",0.00,0.00,0.00
2023-07-05,"5-11yrs",0.00,0.00,0.00
2023-07-05,"12-17yrs",0.00,0.00,0.00
2023-07-05,"18-39yrs",0.00,0.00,0.00
2023-07-05,"40-59yrs",0.00,0.00,0.00
2023-07-05,"60+",0.01,0.03,0.00
2023-07-05,"ALL",0.01,0.00,0.00
2023-07-06,"0-4yrs",0.00,0.00,0.00
2023-07-06,"5-11yrs",0.00,0.00,0.00
2023-07-06,"12-17yrs",0.00,0.00,0.00
2023-07-06,"18-39yrs",0.00,0.00,0.00
2023-07-06,"40-59yrs",0.00,0.00,0.00
2023-07-06,"60+",0.01,0.03,0.00
2023-07-06,"ALL",0.00,0.00,0.00
2023-07-07,"0-4yrs",0.00,0.00,0.00
2023-07-07,"5-11yrs",0.00,0.00,0.00
2023-07-07,"12-17yrs",0.00,0.00,0.00
2023-07-07,"18-39yrs",0.00,0.00,0.00
2023-07-07,"40-59yrs",0.00,0.00,0.00
2023-07-07,"60+",0.01,0.03,0.00
2023-07-07,"ALL",0.00,0.00,0.00
2023-07-08,"0-4yrs",0.00,0.00,0.00
2023-07-08,"5-11yrs",0.00,0.00,0.00
2023-07-08,"12-17yrs",0.00,0.00,0.00
2023-07-08,"18-39yrs",0.00,0.00,0.00
2023-07-08,"40-59yrs",0.00,0.00,0.00
2023-07-08,"60+",0.01,0.03,0.00
2023-07-08,"ALL",0.01,0.00,0.00
2023-07-09,"0-4yrs",0.00,0.00,0.00
2023-07-09,"5-11yrs",0.00,0.00,0.00
2023-07-09,"12-17yrs",0.00,0.00,0.00
2023-07-09,"18-39yrs",0.00,0.00,0.00
2023-07-09,"40-59yrs",0.00,0.00,0.00
2023-07-09,"60+",0.01,0.00,0.00
2023-07-09,"ALL",0.01,0.00,0.00
2023-07-10,"0-4yrs",0.00,0.00,0.00
2023-07-10,"5-11yrs",0.00,0.00,0.00
2023-07-10,"12-17yrs",0.00,0.00,0.00
2023-07-10,"18-39yrs",0.00,0.00,0.00
2023-07-10,"40-59yrs",0.00,0.00,0.00
2023-07-10,"60+",0.02,0.00,0.00
2023-07-10,"ALL",0.01,0.00,0.00
2023-07-11,"0-4yrs",0.00,0.00,0.00
2023-07-11,"5-11yrs",0.00,0.00,0.00
2023-07-11,"12-17yrs",0.00,0.00,0.00
2023-07-11,"18-39yrs",0.00,0.00,0.00
2023-07-11,"40-59yrs",0.01,0.00,0.00
2023-07-11,"60+",0.02,0.00,0.00
2023-07-11,"ALL",0.01,0.00,0.00
2023-07-12,"0-4yrs",0.00,0.00,0.00
2023-07-12,"5-11yrs",0.00,0.00,0.00
2023-07-12,"12-17yrs",0.00,0.00,0.00
2023-07-12,"18-39yrs",0.00,0.00,0.00
2023-07-12,"40-59yrs",0.01,0.00,0.00
2023-07-12,"60+",0.02,0.00,0.00
2023-07-12,"ALL",0.01,0.00,0.00
2023-07-13,"0-4yrs",0.00,0.00,0.00
2023-07-13,"5-11yrs",0.00,0.00,0.00
2023-07-13,"12-17yrs",0.00,0.00,0.00
2023-07-13,"18-39yrs",0.00,0.00,0.00
2023-07-13,"40-59yrs",0.01,0.00,0.00
2023-07-13,"60+",0.02,0.00,0.00
2023-07-13,"ALL",0.01,0.00,0.00
2023-07-14,"0-4yrs",0.00,0.00,0.00
2023-07-14,"5-11yrs",0.00,0.00,0.00
2023-07-14,"12-17yrs",0.00,0.00,0.00
2023-07-14,"18-39yrs",0.00,0.00,0.00
2023-07-14,"40-59yrs",0.01,0.00,0.00
2023-07-14,"60+",0.03,0.00,0.00
2023-07-14,"ALL",0.01,0.00,0.00
2023-07-15,"0-4yrs",0.00,0.00,0.00
2023-07-15,"5-11yrs",0.00,0.00,0.00
2023-07-15,"12-17yrs",0.00,0.00,0.00
2023-07-15,"18-39yrs",0.00,0.00,0.00
2023-07-15,"40-59yrs",0.01,0.00,0.00
2023-07-15,"60+",0.02,0.00,0.00
2023-07-15,"ALL",0.01,0.00,0.00
2023-07-16,"0-4yrs",0.00,0.00,0.00
2023-07-16,"5-11yrs",0.00,0.00,0.00
2023-07-16,"12-17yrs",0.00,0.00,0.00
2023-07-16,"18-39yrs",0.00,0.00,0.00
2023-07-16,"40-59yrs",0.01,0.00,0.00
2023-07-16,"60+",0.02,0.03,0.00
2023-07-16,"ALL",0.01,0.00,0.00
2023-07-17,"0-4yrs",0.00,0.00,0.00
2023-07-17,"5-11yrs",0.00,0.00,0.00
2023-07-17,"12-17yrs",0.00,0.00,0.00
2023-07-17,"18-39yrs",0.00,0.00,0.00
2023-07-17,"40-59yrs",0.01,0.00,0.00
2023-07-17,"60+",0.01,0.03,0.00
2023-07-17,"ALL",0.01,0.00,0.00
2023-07-18,"0-4yrs",0.00,0.00,0.00
2023-07-18,"5-11yrs",0.00,0.00,0.00
2023-07-18,"12-17yrs",0.00,0.00,0.00
2023-07-18,"18-39yrs",0.00,0.00,0.00
2023-07-18,"40-59yrs",0.00,0.00,0.00
2023-07-18,"60+",0.02,0.03,0.00
2023-07-18,"ALL",0.01,0.00,0.00
2023-07-19,"0-4yrs",0.00,0.00,0.00
2023-07-19,"5-11yrs",0.00,0.00,0.00
2023-07-19,"12-17yrs",0.00,0.00,0.00
2023-07-19,"18-39yrs",0.00,0.00,0.00
2023-07-19,"40-59yrs",0.00,0.00,0.00
2023-07-19,"60+",0.02,0.03,0.00
2023-07-19,"ALL",0.01,0.00,0.00
2023-07-20,"0-4yrs",0.00,0.00,0.00
2023-07-20,"5-11yrs",0.00,0.00,0.00
2023-07-20,"12-17yrs",0.00,0.00,0.00
2023-07-20,"18-39yrs",0.00,0.00,0.00
2023-07-20,"40-59yrs",0.00,0.00,0.00
2023-07-20,"60+",0.02,0.03,0.00
2023-07-20,"ALL",0.01,0.00,0.00
2023-07-21,"0-4yrs",0.00,0.00,0.00
2023-07-21,"5-11yrs",0.00,0.00,0.00
2023-07-21,"12-17yrs",0.00,0.00,0.00
2023-07-21,"18-39yrs",0.00,0.00,0.00
2023-07-21,"40-59yrs",0.00,0.00,0.00
2023-07-21,"60+",0.01,0.03,0.00
2023-07-21,"ALL",0.01,0.00,0.00
2023-07-22,"0-4yrs",0.00,0.00,0.00
2023-07-22,"5-11yrs",0.00,0.00,0.00
2023-07-22,"12-17yrs",0.00,0.00,0.00
2023-07-22,"18-39yrs",0.00,0.00,0.00
2023-07-22,"40-59yrs",0.00,0.00,0.00
2023-07-22,"60+",0.02,0.03,0.00
2023-07-22,"ALL",0.01,0.00,0.00
2023-07-23,"0-4yrs",0.00,0.00,0.00
2023-07-23,"5-11yrs",0.00,0.00,0.00
2023-07-23,"12-17yrs",0.00,0.00,0.00
2023-07-23,"18-39yrs",0.00,0.00,0.00
2023-07-23,"40-59yrs",0.00,0.00,0.00
2023-07-23,"60+",0.03,0.00,0.00
2023-07-23,"ALL",0.01,0.00,0.00
2023-07-24,"0-4yrs",0.00,0.00,0.00
2023-07-24,"5-11yrs",0.00,0.00,0.00
2023-07-24,"12-17yrs",0.00,0.00,0.00
2023-07-24,"18-39yrs",0.00,0.00,0.00
2023-07-24,"40-59yrs",0.00,0.00,0.00
2023-07-24,"60+",0.03,0.00,0.00
2023-07-24,"ALL",0.01,0.00,0.00
2023-07-25,"0-4yrs",0.00,0.00,0.00
2023-07-25,"5-11yrs",0.00,0.00,0.00
2023-07-25,"12-17yrs",0.00,0.00,0.00
2023-07-25,"18-39yrs",0.00,0.00,0.00
2023-07-25,"40-59yrs",0.00,0.00,0.00
2023-07-25,"60+",0.03,0.00,0.00
2023-07-25,"ALL",0.01,0.00,0.00
2023-07-26,"0-4yrs",0.00,0.00,0.00
2023-07-26,"5-11yrs",0.00,0.00,0.00
2023-07-26,"12-17yrs",0.00,0.00,0.00
2023-07-26,"18-39yrs",0.00,0.00,0.00
2023-07-26,"40-59yrs",0.00,0.00,0.00
2023-07-26,"60+",0.04,0.00,0.00
2023-07-26,"ALL",0.01,0.00,0.00
2023-07-27,"0-4yrs",0.00,0.00,0.00
2023-07-27,"5-11yrs",0.00,0.00,0.00
2023-07-27,"12-17yrs",0.00,0.00,0.00
2023-07-27,"18-39yrs",0.00,0.00,0.00
2023-07-27,"40-59yrs",0.00,0.00,0.00
2023-07-27,"60+",0.04,0.00,0.24
2023-07-27,"ALL",0.02,0.00,0.01
2023-07-28,"0-4yrs",0.00,0.00,0.00
2023-07-28,"5-11yrs",0.00,0.00,0.00
2023-07-28,"12-17yrs",0.00,0.00,0.00
2023-07-28,"18-39yrs",0.00,0.00,0.00
2023-07-28,"40-59yrs",0.00,0.00,0.00
2023-07-28,"60+",0.04,0.00,0.24
2023-07-28,"ALL",0.02,0.00,0.01
2023-07-29,"0-4yrs",0.00,0.00,0.00
2023-07-29,"5-11yrs",0.00,0.00,0.00
2023-07-29,"12-17yrs",0.00,0.00,0.00
2023-07-29,"18-39yrs",0.00,0.00,0.00
2023-07-29,"40-59yrs",0.00,0.00,0.00
2023-07-29,"60+",0.03,0.00,0.24
2023-07-29,"ALL",0.01,0.00,0.01
2023-07-30,"0-4yrs",0.00,0.00,0.00
2023-07-30,"5-11yrs",0.00,0.00,0.00
2023-07-30,"12-17yrs",0.00,0.00,0.00
2023-07-30,"18-39yrs",0.00,0.00,0.00
2023-07-30,"40-59yrs",0.00,0.00,0.00
2023-07-30,"60+",0.03,0.00,0.24
2023-07-30,"ALL",0.01,0.00,0.01
2023-07-31,"0-4yrs",0.00,0.00,0.00
2023-07-31,"5-11yrs",0.00,0.00,0.00
2023-07-31,"12-17yrs",0.00,0.00,0.00
2023-07-31,"18-39yrs",0.00,0.00,0.00
2023-07-31,"40-59yrs",0.00,0.00,0.00
2023-07-31,"60+",0.04,0.00,0.24
2023-07-31,"ALL",0.01,0.00,0.01
2023-08-01,"0-4yrs",0.00,0.00,0.00
2023-08-01,"5-11yrs",0.00,0.00,0.00
2023-08-01,"12-17yrs",0.00,0.00,0.00
2023-08-01,"18-39yrs",0.00,0.00,0.00
2023-08-01,"40-59yrs",0.01,0.00,0.00
2023-08-01,"60+",0.04,0.00,0.50
2023-08-01,"ALL",0.02,0.00,0.01
2023-08-02,"0-4yrs",0.00,0.00,0.00
2023-08-02,"5-11yrs",0.00,0.00,0.00
2023-08-02,"12-17yrs",0.00,0.00,0.00
2023-08-02,"18-39yrs",0.00,0.00,0.00
2023-08-02,"40-59yrs",0.01,0.00,0.00
2023-08-02,"60+",0.03,0.00,0.50
2023-08-02,"ALL",0.01,0.00,0.01
2023-08-03,"0-4yrs",0.00,0.00,0.00
2023-08-03,"5-11yrs",0.00,0.00,0.00
2023-08-03,"12-17yrs",0.00,0.00,0.00
2023-08-03,"18-39yrs",0.00,0.00,0.00
2023-08-03,"40-59yrs",0.01,0.00,0.00
2023-08-03,"60+",0.03,0.03,0.51
2023-08-03,"ALL",0.01,0.00,0.01
2023-08-04,"0-4yrs",0.00,0.00,0.00
2023-08-04,"5-11yrs",0.00,0.00,0.00
2023-08-04,"12-17yrs",0.00,0.00,0.00
2023-08-04,"18-39yrs",0.00,0.00,0.00
2023-08-04,"40-59yrs",0.01,0.00,0.00
2023-08-04,"60+",0.03,0.03,0.51
2023-08-04,"ALL",0.01,0.00,0.01
2023-08-05,"0-4yrs",0.00,0.00,0.00
2023-08-05,"5-11yrs",0.00,0.00,0.00
2023-08-05,"12-17yrs",0.00,0.00,0.00
2023-08-05,"18-39yrs",0.00,0.00,0.00
2023-08-05,"40-59yrs",0.01,0.00,0.00
2023-08-05,"60+",0.03,0.03,0.51
2023-08-05,"ALL",0.01,0.00,0.01
2023-08-06,"0-4yrs",0.00,0.00,0.00
2023-08-06,"5-11yrs",0.00,0.00,0.00
2023-08-06,"12-17yrs",0.00,0.00,0.00
2023-08-06,"18-39yrs",0.00,0.00,0.00
2023-08-06,"40-59yrs",0.01,0.00,0.00
2023-08-06,"60+",0.04,0.03,0.51
2023-08-06,"ALL",0.02,0.00,0.01
2023-08-07,"0-4yrs",0.00,0.00,0.00
2023-08-07,"5-11yrs",0.00,0.00,0.00
2023-08-07,"12-17yrs",0.00,0.00,0.00
2023-08-07,"18-39yrs",0.00,0.00,0.00
2023-08-07,"40-59yrs",0.01,0.00,0.00
2023-08-07,"60+",0.02,0.03,0.51
2023-08-07,"ALL",0.01,0.00,0.01
2023-08-08,"0-4yrs",0.00,0.00,0.00
2023-08-08,"5-11yrs",0.00,0.00,0.00
2023-08-08,"12-17yrs",0.00,0.00,0.00
2023-08-08,"18-39yrs",0.00,0.00,0.00
2023-08-08,"40-59yrs",0.00,0.00,0.00
2023-08-08,"60+",0.02,0.03,0.26
2023-08-08,"ALL",0.01,0.00,0.01
2023-08-09,"0-4yrs",0.00,0.00,0.00
2023-08-09,"5-11yrs",0.00,0.00,0.00
2023-08-09,"12-17yrs",0.00,0.00,0.00
2023-08-09,"18-39yrs",0.00,0.00,0.00
2023-08-09,"40-59yrs",0.00,0.00,0.00
2023-08-09,"60+",0.02,0.03,0.26
2023-08-09,"ALL",0.01,0.00,0.01
2023-08-10,"0-4yrs",0.00,0.00,0.00
2023-08-10,"5-11yrs",0.00,0.00,0.00
2023-08-10,"12-17yrs",0.00,0.00,0.00
2023-08-10,"18-39yrs",0.00,0.00,0.00
2023-08-10,"40-59yrs",0.00,0.00,0.00
2023-08-10,"60+",0.02,0.03,0.00
2023-08-10,"ALL",0.01,0.00,0.00
2023-08-11,"0-4yrs",0.00,0.00,0.00
2023-08-11,"5-11yrs",0.00,0.00,0.00
2023-08-11,"12-17yrs",0.00,0.00,0.00
2023-08-11,"18-39yrs",0.00,0.00,0.00
2023-08-11,"40-59yrs",0.00,0.00,0.00
2023-08-11,"60+",0.02,0.03,0.00
2023-08-11,"ALL",0.01,0.00,0.00
2023-08-12,"0-4yrs",0.00,0.00,0.00
2023-08-12,"5-11yrs",0.00,0.00,0.00
2023-08-12,"12-17yrs",0.00,0.00,0.00
2023-08-12,"18-39yrs",0.00,0.00,0.00
2023-08-12,"40-59yrs",0.00,0.00,0.00
2023-08-12,"60+",0.02,0.03,0.00
2023-08-12,"ALL",0.01,0.00,0.00
2023-08-13,"0-4yrs",0.00,0.00,0.00
2023-08-13,"5-11yrs",0.00,0.00,0.00
2023-08-13,"12-17yrs",0.00,0.00,0.00
2023-08-13,"18-39yrs",0.00,0.00,0.00
2023-08-13,"40-59yrs",0.00,0.00,0.00
2023-08-13,"60+",0.02,0.03,0.00
2023-08-13,"ALL",0.01,0.00,0.00
2023-08-14,"0-4yrs",0.00,0.00,0.00
2023-08-14,"5-11yrs",0.00,0.00,0.00
2023-08-14,"12-17yrs",0.00,0.00,0.00
2023-08-14,"18-39yrs",0.00,0.00,0.00
2023-08-14,"40-59yrs",0.00,0.00,0.00
2023-08-14,"60+",0.04,0.03,0.00
2023-08-14,"ALL",0.01,0.00,0.00
2023-08-15,"0-4yrs",0.00,0.00,0.00
2023-08-15,"5-11yrs",0.00,0.00,0.00
2023-08-15,"12-17yrs",0.00,0.00,0.00
2023-08-15,"18-39yrs",0.00,0.00,0.00
2023-08-15,"40-59yrs",0.00,0.00,0.00
2023-08-15,"60+",0.03,0.03,0.28
2023-08-15,"ALL",0.01,0.00,0.01
2023-08-16,"0-4yrs",0.00,0.00,0.00
2023-08-16,"5-11yrs",0.00,0.00,0.00
2023-08-16,"12-17yrs",0.00,0.00,0.00
2023-08-16,"18-39yrs",0.00,0.00,0.00
2023-08-16,"40-59yrs",0.00,0.00,0.00
2023-08-16,"60+",0.04,0.06,0.28
2023-08-16,"ALL",0.01,0.01,0.01
2023-08-17,"0-4yrs",0.00,0.00,0.00
2023-08-17,"5-11yrs",0.00,0.00,0.00
2023-08-17,"12-17yrs",0.00,0.00,0.00
2023-08-17,"18-39yrs",0.00,0.00,0.00
2023-08-17,"40-59yrs",0.00,0.00,0.00
2023-08-17,"60+",0.05,0.03,0.28
2023-08-17,"ALL",0.02,0.00,0.01
2023-08-18,"0-4yrs",0.00,0.00,0.00
2023-08-18,"5-11yrs",0.00,0.00,0.00
2023-08-18,"12-17yrs",0.00,0.00,0.00
2023-08-18,"18-39yrs",0.00,0.00,0.00
2023-08-18,"40-59yrs",0.00,0.00,0.00
2023-08-18,"60+",0.05,0.03,0.28
2023-08-18,"ALL",0.02,0.00,0.01
2023-08-19,"0-4yrs",0.00,0.00,0.00
2023-08-19,"5-11yrs",0.00,0.00,0.00
2023-08-19,"12-17yrs",0.00,0.00,0.00
2023-08-19,"18-39yrs",0.00,0.00,0.00
2023-08-19,"40-59yrs",0.00,0.00,0.00
2023-08-19,"60+",0.04,0.03,0.28
2023-08-19,"ALL",0.02,0.00,0.01
2023-08-20,"0-4yrs",0.00,0.00,0.00
2023-08-20,"5-11yrs",0.00,0.00,0.00
2023-08-20,"12-17yrs",0.00,0.00,0.00
2023-08-20,"18-39yrs",0.00,0.00,0.00
2023-08-20,"40-59yrs",0.00,0.00,0.00
2023-08-20,"60+",0.03,0.03,0.28
2023-08-20,"ALL",0.01,0.00,0.01
2023-08-21,"0-4yrs",0.00,0.00,0.00
2023-08-21,"5-11yrs",0.00,0.00,0.00
2023-08-21,"12-17yrs",0.00,0.00,0.00
2023-08-21,"18-39yrs",0.00,0.00,0.00
2023-08-21,"40-59yrs",0.00,0.01,0.00
2023-08-21,"60+",0.02,0.03,0.28
2023-08-21,"ALL",0.01,0.01,0.01
2023-08-22,"0-4yrs",0.00,0.00,0.00
2023-08-22,"5-11yrs",0.00,0.00,0.00
2023-08-22,"12-17yrs",0.00,0.00,0.00
2023-08-22,"18-39yrs",0.00,0.00,0.00
2023-08-22,"40-59yrs",0.00,0.01,0.00
2023-08-22,"60+",0.03,0.06,0.00
2023-08-22,"ALL",0.01,0.01,0.00
2023-08-23,"0-4yrs",0.00,0.00,0.00
2023-08-23,"5-11yrs",0.00,0.00,0.00
2023-08-23,"12-17yrs",0.00,0.00,0.00
2023-08-23,"18-39yrs",0.00,0.00,0.00
2023-08-23,"40-59yrs",0.00,0.01,0.00
2023-08-23,"60+",0.03,0.03,0.00
2023-08-23,"ALL",0.01,0.01,0.00
2023-08-24,"0-4yrs",0.00,0.00,0.00
2023-08-24,"5-11yrs",0.00,0.00,0.00
2023-08-24,"12-17yrs",0.00,0.00,0.00
2023-08-24,"18-39yrs",0.00,0.00,0.00
2023-08-24,"40-59yrs",0.00,0.01,0.00
2023-08-24,"60+",0.01,0.06,0.00
2023-08-24,"ALL",0.01,0.01,0.00
2023-08-25,"0-4yrs",0.00,0.00,0.00
2023-08-25,"5-11yrs",0.00,0.00,0.00
2023-08-25,"12-17yrs",0.00,0.00,0.00
2023-08-25,"18-39yrs",0.00,0.00,0.00
2023-08-25,"40-59yrs",0.00,0.01,0.00
2023-08-25,"60+",0.01,0.06,0.00
2023-08-25,"ALL",0.01,0.01,0.00
2023-08-26,"0-4yrs",0.00,0.00,0.00
2023-08-26,"5-11yrs",0.00,0.00,0.00
2023-08-26,"12-17yrs",0.00,0.00,0.00
2023-08-26,"18-39yrs",0.00,0.00,0.00
2023-08-26,"40-59yrs",0.00,0.01,0.00
2023-08-26,"60+",0.01,0.06,0.00
2023-08-26,"ALL",0.01,0.01,0.00
2023-08-27,"0-4yrs",0.00,0.00,0.00
2023-08-27,"5-11yrs",0.00,0.00,0.00
2023-08-27,"12-17yrs",0.00,0.00,0.00
2023-08-27,"18-39yrs",0.00,0.00,0.00
2023-08-27,"40-59yrs",0.00,0.01,0.00
2023-08-27,"60+",0.04,0.06,0.00
2023-08-27,"ALL",0.01,0.01,0.00
2023-08-28,"0-4yrs",0.00,0.00,0.00
2023-08-28,"5-11yrs",0.00,0.00,0.00
2023-08-28,"12-17yrs",0.00,0.00,0.00
2023-08-28,"18-39yrs",0.00,0.00,0.00
2023-08-28,"40-59yrs",0.00,0.00,0.00
2023-08-28,"60+",0.05,0.06,0.30
2023-08-28,"ALL",0.02,0.01,0.01
2023-08-29,"0-4yrs",0.00,0.00,0.00
2023-08-29,"5-11yrs",0.00,0.00,0.00
2023-08-29,"12-17yrs",0.00,0.00,0.00
2023-08-29,"18-39yrs",0.00,0.00,0.00
2023-08-29,"40-59yrs",0.00,0.00,0.00
2023-08-29,"60+",0.04,0.03,0.30
2023-08-29,"ALL",0.02,0.00,0.01
2023-08-30,"0-4yrs",0.00,0.00,0.00
2023-08-30,"5-11yrs",0.00,0.00,0.00
2023-08-30,"12-17yrs",0.00,0.00,0.00
2023-08-30,"18-39yrs",0.00,0.00,0.00
2023-08-30,"40-59yrs",0.00,0.00,0.00
2023-08-30,"60+",0.04,0.03,0.30
2023-08-30,"ALL",0.02,0.00,0.01
2023-08-31,"0-4yrs",0.00,0.00,0.00
2023-08-31,"5-11yrs",0.00,0.00,0.00
2023-08-31,"12-17yrs",0.00,0.00,0.00
2023-08-31,"18-39yrs",0.00,0.00,0.00
2023-08-31,"40-59yrs",0.00,0.00,0.00
2023-08-31,"60+",0.05,0.00,0.30
2023-08-31,"ALL",0.02,0.00,0.01
2023-09-01,"0-4yrs",0.00,0.00,0.00
2023-09-01,"5-11yrs",0.00,0.00,0.00
2023-09-01,"12-17yrs",0.00,0.00,0.00
2023-09-01,"18-39yrs",0.01,0.00,0.00
2023-09-01,"40-59yrs",0.00,0.00,0.00
2023-09-01,"60+",0.06,0.00,0.30
2023-09-01,"ALL",0.03,0.00,0.01
2023-09-02,"0-4yrs",0.00,0.00,0.00
2023-09-02,"5-11yrs",0.00,0.00,0.00
2023-09-02,"12-17yrs",0.00,0.00,0.00
2023-09-02,"18-39yrs",0.01,0.00,0.00
2023-09-02,"40-59yrs",0.00,0.00,0.00
2023-09-02,"60+",0.06,0.00,0.30
2023-09-02,"ALL",0.03,0.00,0.01
2023-09-03,"0-4yrs",0.00,0.00,0.00
2023-09-03,"5-11yrs",0.00,0.00,0.00
2023-09-03,"12-17yrs",0.00,0.00,0.00
2023-09-03,"18-39yrs",0.01,0.00,0.00
2023-09-03,"40-59yrs",0.00,0.00,0.00
2023-09-03,"60+",0.05,0.00,0.30
2023-09-03,"ALL",0.02,0.00,0.01
2023-09-04,"0-4yrs",0.00,0.00,0.00
2023-09-04,"5-11yrs",0.00,0.00,0.00
2023-09-04,"12-17yrs",0.00,0.00,0.00
2023-09-04,"18-39yrs",0.01,0.00,0.00
2023-09-04,"40-59yrs",0.00,0.00,0.00
2023-09-04,"60+",0.05,0.00,0.00
2023-09-04,"ALL",0.02,0.00,0.00
2023-09-05,"0-4yrs",0.00,0.00,0.00
2023-09-05,"5-11yrs",0.00,0.00,0.00
2023-09-05,"12-17yrs",0.00,0.00,0.00
2023-09-05,"18-39yrs",0.01,0.00,0.00
2023-09-05,"40-59yrs",0.00,0.00,0.00
2023-09-05,"60+",0.05,0.00,0.00
2023-09-05,"ALL",0.02,0.00,0.00
2023-09-06,"0-4yrs",0.00,0.00,0.00
2023-09-06,"5-11yrs",0.00,0.00,0.00
2023-09-06,"12-17yrs",0.00,0.00,0.00
2023-09-06,"18-39yrs",0.01,0.00,0.00
2023-09-06,"40-59yrs",0.00,0.00,0.00
2023-09-06,"60+",0.06,0.00,0.00
2023-09-06,"ALL",0.03,0.00,0.00
2023-09-07,"0-4yrs",0.00,0.00,0.00
2023-09-07,"5-11yrs",0.00,0.00,0.00
2023-09-07,"12-17yrs",0.00,0.00,0.00
2023-09-07,"18-39yrs",0.01,0.00,0.00
2023-09-07,"40-59yrs",0.00,0.00,0.00
2023-09-07,"60+",0.05,0.00,0.00
2023-09-07,"ALL",0.02,0.00,0.00
2023-09-08,"0-4yrs",0.00,0.00,0.00
2023-09-08,"5-11yrs",0.00,0.00,0.00
2023-09-08,"12-17yrs",0.00,0.00,0.00
2023-09-08,"18-39yrs",0.00,0.00,0.00
2023-09-08,"40-59yrs",0.00,0.00,0.00
2023-09-08,"60+",0.06,0.00,0.00
2023-09-08,"ALL",0.02,0.00,0.00
2023-09-09,"0-4yrs",0.00,0.00,0.00
2023-09-09,"5-11yrs",0.00,0.00,0.00
2023-09-09,"12-17yrs",0.00,0.00,0.00
2023-09-09,"18-39yrs",0.00,0.00,0.00
2023-09-09,"40-59yrs",0.00,0.00,0.00
2023-09-09,"60+",0.06,0.00,0.00
2023-09-09,"ALL",0.03,0.00,0.00
2023-09-10,"0-4yrs",0.00,0.00,0.00
2023-09-10,"5-11yrs",0.00,0.00,0.00
2023-09-10,"12-17yrs",0.00,0.00,0.00
2023-09-10,"18-39yrs",0.00,0.00,0.00
2023-09-10,"40-59yrs",0.00,0.00,0.00
2023-09-10,"60+",0.06,0.00,0.00
2023-09-10,"ALL",0.02,0.00,0.00
2023-09-11,"0-4yrs",0.00,0.00,0.00
2023-09-11,"5-11yrs",0.00,0.00,0.00
2023-09-11,"12-17yrs",0.00,0.00,0.00
2023-09-11,"18-39yrs",0.00,0.00,0.00
2023-09-11,"40-59yrs",0.00,0.00,0.00
2023-09-11,"60+",0.06,0.00,0.00
2023-09-11,"ALL",0.02,0.00,0.00
2023-09-12,"0-4yrs",0.00,0.00,0.00
2023-09-12,"5-11yrs",0.00,0.00,0.00
2023-09-12,"12-17yrs",0.00,0.00,0.00
2023-09-12,"18-39yrs",0.00,0.00,0.00
2023-09-12,"40-59yrs",0.00,0.00,0.00
2023-09-12,"60+",0.06,0.00,0.00
2023-09-12,"ALL",0.03,0.00,0.00
2023-09-13,"0-4yrs",0.00,0.00,0.00
2023-09-13,"5-11yrs",0.00,0.00,0.00
